track_name,artist,album,release_date,popularity,spotify_url,id,duration_min
REVAMP,Alban Chela,REVAMP,2025-01-08,37,https://open.spotify.com/track/0mDGDS2k5KdHIZPV8Uzmvk,0mDGDS2k5KdHIZPV8Uzmvk,2.3308666666666666
Jupiter,nashi,Jupiter,2025-01-03,36,https://open.spotify.com/track/7F2FME2SDWLXVvk125nDpY,7F2FME2SDWLXVvk125nDpY,2.0191833333333333
More Than Ever (Umbrella),LEDUC,More Than Ever (Umbrella),2025-03-21,49,https://open.spotify.com/track/4uKulth6B1icBKdUQlQZhd,4uKulth6B1icBKdUQlQZhd,3.25
Beg You To Stay,Blue Violets,Beg You To Stay,2025-01-01,37,https://open.spotify.com/track/7goR8vzkBA7tL3c3D5rgJU,7goR8vzkBA7tL3c3D5rgJU,2.9678166666666668
Shake - Original Mix,GonSu,Shake,2024-12-27,37,https://open.spotify.com/track/46nkm60k3Y1fvsF67a2O3a,46nkm60k3Y1fvsF67a2O3a,2.9444333333333335
In My Bones,TEZIS,In My Bones,2024-12-18,38,https://open.spotify.com/track/13xLdD8IKmpkUp1A1Fb4b8,13xLdD8IKmpkUp1A1Fb4b8,2.112
Memories,BEATSMASH,Memories,2024-12-13,36,https://open.spotify.com/track/1JkniRo2OK9r2IkD9sT3UN,1JkniRo2OK9r2IkD9sT3UN,2.8266666666666667
I’m Blue,B Martin,I’m Blue,2023-04-10,47,https://open.spotify.com/track/03YwkQZ5hPtKa3BBUmdCyn,03YwkQZ5hPtKa3BBUmdCyn,2.4375
Ram Pam Pam,MNA55,Ram Pam Pam,2025-03-05,53,https://open.spotify.com/track/7vDESC215QCg18046TZfWu,7vDESC215QCg18046TZfWu,2.8320666666666665
Wolves,Nick Giardino,Wolves,2024-12-11,38,https://open.spotify.com/track/6QCDhGcMRdRwbT4lEshSvX,6QCDhGcMRdRwbT4lEshSvX,2.44715
Kill Vibe,NO FEELS,Kill Vibe,2024-12-06,35,https://open.spotify.com/track/2sC1KBTYFFFFl6iUnEKxyD,2sC1KBTYFFFFl6iUnEKxyD,2.2479
Faded,Arc North,Faded,2020-11-24,50,https://open.spotify.com/track/0BwuOCWqQM0P9SJWuzZlMv,0BwuOCWqQM0P9SJWuzZlMv,2.43615
You Don't Own Me,MetaBoy,You Don't Own Me,2024-11-29,37,https://open.spotify.com/track/45CrSrvgKXpXPk5cJinoWu,45CrSrvgKXpXPk5cJinoWu,2.7225333333333332
Whispers In The Night,HXDES,Whispers In The Night,2024-11-29,43,https://open.spotify.com/track/6rpujYAIyLZBkPxDxZtlaf,6rpujYAIyLZBkPxDxZtlaf,2.1063833333333335
Espresso,Blvck Cobrv,Espresso,2024-11-27,39,https://open.spotify.com/track/3SNQXDptHbuEwLY3bH5k4B,3SNQXDptHbuEwLY3bH5k4B,2.74285
Ice Cold,PHARØ,Ice Cold,2024-11-22,36,https://open.spotify.com/track/4JCif4GRYF9HeNAOB0fCYQ,4JCif4GRYF9HeNAOB0fCYQ,2.723866666666667
Plot Twist,EQRIC,Plot Twist,2024-11-20,37,https://open.spotify.com/track/7xunlpRQ8Hqz1bjMXRwfkF,7xunlpRQ8Hqz1bjMXRwfkF,2.125
In The Air Tonight,Blvck Cobrv,In The Air Tonight,2024-11-15,39,https://open.spotify.com/track/7zkYND3Pu655l7zjnjBo0W,7zkYND3Pu655l7zjnjBo0W,2.97025
Diamonds,PHURS,Diamonds,2024-11-13,37,https://open.spotify.com/track/2wCoctHJhNNGIhoptKivnz,2wCoctHJhNNGIhoptKivnz,2.5739
"Better Off (Alone, Pt. III)",Alan Walker,"Better Off (Alone, Pt. III)",2023-09-28,64,https://open.spotify.com/track/1P7hMSbpJOQy58eC78qx7s,1P7hMSbpJOQy58eC78qx7s,2.528366666666667
Angel,JAYEM,Angel,2024-11-08,34,https://open.spotify.com/track/1RNco0r3rFMVR3mmbo4sXD,1RNco0r3rFMVR3mmbo4sXD,2.8611833333333334
Used To You,Ocean Roses,Used To You,2024-10-25,34,https://open.spotify.com/track/34TjlDfsM70A33BY12tlzu,34TjlDfsM70A33BY12tlzu,2.3492
Power,Devinity,Power,2024-11-01,33,https://open.spotify.com/track/5hdBy1fViWWvisCXJEBee0,5hdBy1fViWWvisCXJEBee0,2.277633333333333
Love The Way You Lie,LexMorris,Love The Way You Lie,2024-10-30,37,https://open.spotify.com/track/7spxZQzy7cQZEWRpJpquGc,7spxZQzy7cQZEWRpJpquGc,2.087266666666667
Stop The Time,Max Martis,Stop The Time,2024-10-23,36,https://open.spotify.com/track/7mLmkWYW9N4t1LuYNEqgl1,7mLmkWYW9N4t1LuYNEqgl1,2.4561333333333333
Forget You,54GODART,Forget You,2024-10-16,37,https://open.spotify.com/track/19O0BdBm4c9mnTeXo3rA5w,19O0BdBm4c9mnTeXo3rA5w,2.2951
Blood Bath,n$vd,Blood Bath,2024-12-04,41,https://open.spotify.com/track/0rkxK1FXQGTujhdTcoKh4M,0rkxK1FXQGTujhdTcoKh4M,2.461533333333333
Mad World,54GODART,Mad World,2024-10-11,39,https://open.spotify.com/track/1chwWqQuolsjQ4RsDe0rnW,1chwWqQuolsjQ4RsDe0rnW,1.9464166666666667
I’m Sure,Alosa,I’m Sure,2024-10-04,35,https://open.spotify.com/track/1EhJrIuXkockDlRan7RqUe,1EhJrIuXkockDlRan7RqUe,2.54545
Takeaway,TEZIS,Takeaway,2024-10-02,37,https://open.spotify.com/track/1rwR9L4zXn8cSzU1OIZ1mu,1rwR9L4zXn8cSzU1OIZ1mu,2.1603833333333333
Make You Mine,PACANI,Make You Mine,2024-06-20,36,https://open.spotify.com/track/75gDzQR90fv7SZdJcf8xWd,75gDzQR90fv7SZdJcf8xWd,2.92685
Not Fair,Niklas Dee,Not Fair,2023-06-02,74,https://open.spotify.com/track/0JZ1ABjN8q7TNwMP39NjvU,0JZ1ABjN8q7TNwMP39NjvU,2.717233333333333
Youngblood,Arc North,Youngblood,2021-03-04,50,https://open.spotify.com/track/0RZfpx16X30FrmkNavzZM6,0RZfpx16X30FrmkNavzZM6,3.1386166666666666
Mockingbird,Tiësto,Mockingbird,2024-05-03,77,https://open.spotify.com/track/2x4JC9TxW2LACuuxbsncfG,2x4JC9TxW2LACuuxbsncfG,2.580633333333333
NE MOGY,SKYXLINER,NE MOGY,2025-01-01,44,https://open.spotify.com/track/5EH1SOEk5b4FZywowRFxkC,5EH1SOEk5b4FZywowRFxkC,2.0387666666666666
Tokyo Drift,ZODIVK,Tokyo Drift,2023-06-23,65,https://open.spotify.com/track/3dDzBfNFF5jekdxawoTPT7,3dDzBfNFF5jekdxawoTPT7,2.01665
"Fire! (feat. YUQI ((G)I-DLE), JVKE)",Alan Walker,"Fire! (feat. YUQI ((G)I-DLE), JVKE)",2023-12-14,64,https://open.spotify.com/track/5B8VpcIC3EAI3wke3XQoRy,5B8VpcIC3EAI3wke3XQoRy,2.0604
Unholy,Badscandal,Unholy,2022-11-18,1,https://open.spotify.com/track/4kpOjMPDIRrUrbGHXitVoC,4kpOjMPDIRrUrbGHXitVoC,2.41405
"Alone, Pt. II",Alan Walker,World Of Walker,2021-11-26,73,https://open.spotify.com/track/28VbwtsYnj85UEODGpQRem,28VbwtsYnj85UEODGpQRem,2.9842
Dreamer,Poylow,Dreamer,2024-07-19,33,https://open.spotify.com/track/7rlh0rKDQnYzWSM8ohtcmk,7rlh0rKDQnYzWSM8ohtcmk,2.4180166666666665
Strangers,Goodscandal,Strangers,2024-02-07,0,https://open.spotify.com/track/33U3x4swx5bf7JvcaShAH4,33U3x4swx5bf7JvcaShAH4,2.28965
Single Soon,NUUD,Single Soon,2024-04-05,0,https://open.spotify.com/track/5v1CuJh4rPGY1TUC8AYWtw,5v1CuJh4rPGY1TUC8AYWtw,3.3962166666666667
Calm Down,DJ Goja,Calm Down,2022-09-19,64,https://open.spotify.com/track/28Y0lMcpwX7eZyMVfhbaUm,28Y0lMcpwX7eZyMVfhbaUm,3.034466666666667
Fairy,Flame Runner,Fairy,2024-08-19,44,https://open.spotify.com/track/4cfzgP3wegTcjpC4pbmZow,4cfzgP3wegTcjpC4pbmZow,1.45185
Around the World (La La La La La),PACANI,Around the World (La La La La La),2024-06-14,35,https://open.spotify.com/track/6cvd4Ov4bMY2eh0UVq0oVh,6cvd4Ov4bMY2eh0UVq0oVh,2.443
Are You With Me,Catiso,Are You With Me,2024-03-22,0,https://open.spotify.com/track/5TXid1Z9uCMR6Yopp3nfSR,5TXid1Z9uCMR6Yopp3nfSR,2.17885
Murder,Maria Beyer,Murder,2024-03-01,36,https://open.spotify.com/track/79QqWQupJsjKu70GOVxG1E,79QqWQupJsjKu70GOVxG1E,3.1938833333333334
Lost In Sound,ROY KNOX,Lost In Sound,2019-03-23,6,https://open.spotify.com/track/35LuknGQZ5kBbngf4tGSXg,35LuknGQZ5kBbngf4tGSXg,2.6266
Angel With A Shotgun,Ericovich,Angel With A Shotgun,2021-07-13,0,https://open.spotify.com/track/0AdNthpY5nOB70TJ3OxCt6,0AdNthpY5nOB70TJ3OxCt6,2.328116666666667
See You Again,Skan,See You Again,2022-08-31,0,https://open.spotify.com/track/4N7OgM0tMh7AQ12hRDq26e,4N7OgM0tMh7AQ12hRDq26e,2.1393333333333335
Daddy DJ,Nito-Onna,Daddy DJ,2023-08-16,0,https://open.spotify.com/track/1xAFNU9ljlmM44P3gCdMft,1xAFNU9ljlmM44P3gCdMft,2.4266666666666667
"Relax, Take It Easy",UNKLFNKL,"Relax, Take It Easy",2020-09-15,1,https://open.spotify.com/track/0d2rYcjjSDD0LZTbSvlZq2,0d2rYcjjSDD0LZTbSvlZq2,2.6984
Like This,Oleria,Like This,2024-08-09,32,https://open.spotify.com/track/7tuCZtayCd10OwoJsBXNPs,7tuCZtayCd10OwoJsBXNPs,2.578116666666667
365,NUUD,365,2024-02-28,0,https://open.spotify.com/track/5SYb7Gk14rZPphzY5FKiOh,5SYb7Gk14rZPphzY5FKiOh,2.5
Give It To You,Badscandal,Give It To You,2024-06-14,36,https://open.spotify.com/track/0fDFaK4A57o4DBiXgwi92o,0fDFaK4A57o4DBiXgwi92o,2.184833333333333
Blinded By Love,We Architects,Blinded By Love,2024-09-27,32,https://open.spotify.com/track/7zTMlX6QmcoC6gonUlb7tT,7zTMlX6QmcoC6gonUlb7tT,2.11475
Don't Know,Asura Ghai,Don't Know,2024-09-18,32,https://open.spotify.com/track/7iN4ZHxXNv5q3eKnM1kZkm,7iN4ZHxXNv5q3eKnM1kZkm,2.4604833333333334
Selfish Lover,SAMMY & LESEN,Selfish Lover,2024-09-13,33,https://open.spotify.com/track/4YHUEjro00l8u8BuWr5vVM,4YHUEjro00l8u8BuWr5vVM,2.466666666666667
Pieces,KALUMA,Pieces,2024-09-13,34,https://open.spotify.com/track/6mtsrlRavnnUaprrKQtks2,6mtsrlRavnnUaprrKQtks2,2.3333333333333335
Padam Padam,Ken,Padam Padam,2024-05-03,0,https://open.spotify.com/track/6ea7b6YPN9gLs4jugfFo5j,6ea7b6YPN9gLs4jugfFo5j,2.1091166666666665
Kandy Krush,RezaDead,Kandy Krush,2024-09-30,41,https://open.spotify.com/track/40OiBPascgToVavt65HOov,40OiBPascgToVavt65HOov,1.5807166666666668
2AM,5lowers,2AM,2024-09-06,36,https://open.spotify.com/track/3A3i8B3XJGtf8MDLbA7C2n,3A3i8B3XJGtf8MDLbA7C2n,1.90475
Down,Arc North,Down,2020-07-02,48,https://open.spotify.com/track/5R5MHlaeRb8g2RSRCQdRmR,5R5MHlaeRb8g2RSRCQdRmR,2.3916666666666666
I Don’t Wanna Wait,Blvck Cobrv,I Don’t Wanna Wait,2024-09-02,40,https://open.spotify.com/track/2Nlus237tJV2EaiFfKm6qn,2Nlus237tJV2EaiFfKm6qn,2.8923
Bad News,Pokaraet,Bad News,2024-08-30,32,https://open.spotify.com/track/40Dr7SQB3CrfKydkJhcO8W,40Dr7SQB3CrfKydkJhcO8W,2.6475333333333335
Feral Bliss,Pop Mage,Feral Bliss,2024-09-20,42,https://open.spotify.com/track/2mnx4umArCuQvPCxLuUpIn,2mnx4umArCuQvPCxLuUpIn,2.6178833333333333
Rain Down On Me,5lowers,Rain Down On Me,2024-08-28,32,https://open.spotify.com/track/0tpipOKA3rlzdOYOtsNwOV,0tpipOKA3rlzdOYOtsNwOV,2.1587
Pumped Up Kicks,Dmitrii G,Pumped Up Kicks,2024-08-21,32,https://open.spotify.com/track/6bIEmgdWJAENcvjuu94Bsz,6bIEmgdWJAENcvjuu94Bsz,2.0937333333333332
Not Enough,Daniel Bellomo,Not Enough,2024-08-16,31,https://open.spotify.com/track/3yZjmvMxpBCw0U2VBRY5Ba,3yZjmvMxpBCw0U2VBRY5Ba,2.9918666666666667
Keep Falling,K3YN0T3,Keep Falling,2024-08-09,40,https://open.spotify.com/track/6AZOqls5Vgz0hwpWFvm3sJ,6AZOqls5Vgz0hwpWFvm3sJ,2.5242666666666667
Lovable Killer,KiLLTEQ,Lovable Killer,2024-08-07,47,https://open.spotify.com/track/6qHgaIEixzL06nEwHBtaYw,6qHgaIEixzL06nEwHBtaYw,2.1
Don't Tell Me,Harddope,Don't Tell Me,2024-08-02,33,https://open.spotify.com/track/6oEAtKjP4iv32iahxTmUD2,6oEAtKjP4iv32iahxTmUD2,2.1639333333333335
Holy - Radio Mix,GYMBRO,Holy,2024-08-23,53,https://open.spotify.com/track/1pNHscyiGTAAgoTzuqxjkU,1pNHscyiGTAAgoTzuqxjkU,2.567616666666667
Walk Away,Lost Sky,Walk Away,2024-07-31,37,https://open.spotify.com/track/1MM1ws5k1SmlpRAVZaGjKn,1MM1ws5k1SmlpRAVZaGjKn,3.4901333333333335
We Collide,Van Snyder,We Collide,2024-07-26,37,https://open.spotify.com/track/7aL7nFhZ2LVkMaITdBPJ8I,7aL7nFhZ2LVkMaITdBPJ8I,1.95235
Play,PHURS,Play,2024-05-15,0,https://open.spotify.com/track/4ioyKIjJTnpTvUhhbpQmCt,4ioyKIjJTnpTvUhhbpQmCt,2.6414166666666667
Sun Goes Down,Magnus Gunn,Sun Goes Down,2024-07-24,31,https://open.spotify.com/track/4plqHL5eQLPlmV4INEcuzI,4plqHL5eQLPlmV4INEcuzI,2.500566666666667
Slow It Down,Melodream,Slow It Down,2024-07-17,34,https://open.spotify.com/track/52tC0AVMbmQgZgPCoeVeu7,52tC0AVMbmQgZgPCoeVeu7,2.1987666666666668
One Day,54GODART,One Day,2024-07-05,36,https://open.spotify.com/track/4OnmJFYgIuaH9IPmmEWxW9,4OnmJFYgIuaH9IPmmEWxW9,2.19105
Cupid,TEZIS,Cupid,2024-07-03,36,https://open.spotify.com/track/6LuAkbXtkvkR4vvUfIpZYU,6LuAkbXtkvkR4vvUfIpZYU,2.0791666666666666
Get Out Alive,Corm!!,Get Out Alive,2024-08-09,30,https://open.spotify.com/track/3siC3ceMnodBAmogugkign,3siC3ceMnodBAmogugkign,3.4375
Favourite Song,Eniru,Favourite Song,2024-06-28,37,https://open.spotify.com/track/763l4E9fHvDqyrPi0IxCcT,763l4E9fHvDqyrPi0IxCcT,2.6269833333333334
Training Season,PACANI,Training Season,2024-06-27,36,https://open.spotify.com/track/3nsTBwqBQMtEsauSsQrnI3,3nsTBwqBQMtEsauSsQrnI3,3.4796666666666667
Forget Him,Rawanne,Forget Him,2024-06-26,31,https://open.spotify.com/track/0IPtKKYFMLkDluJYT1M9VW,0IPtKKYFMLkDluJYT1M9VW,2.541166666666667
Get You To The Moon,Twin,Get You To The Moon,2024-06-21,35,https://open.spotify.com/track/02QONrOMSLsmffpJIFbxsv,02QONrOMSLsmffpJIFbxsv,2.4065
Make It Feel Like Home,5lowers,Make It Feel Like Home,2024-06-19,35,https://open.spotify.com/track/2FwfoBUlpE3gWIyulGYMfZ,2FwfoBUlpE3gWIyulGYMfZ,2.1904666666666666
Dangerous Game,Used,Dangerous Game,2024-07-05,39,https://open.spotify.com/track/6prAk2bdkEmjsWBbxOhM8m,6prAk2bdkEmjsWBbxOhM8m,2.6666666666666665
Spiders,AFROUZEN,Spiders,2024-06-12,33,https://open.spotify.com/track/19mHslHPZNc4MIJY2A1ant,19mHslHPZNc4MIJY2A1ant,2.3491833333333334
Spot In Hell,MANSA,Spot In Hell,2024-06-07,33,https://open.spotify.com/track/5iNFhUdXkTEQS95HcqfMUW,5iNFhUdXkTEQS95HcqfMUW,2.4925333333333333
Dance Monkey,Goodscandal,Dance Monkey,2024-06-05,37,https://open.spotify.com/track/2QSEvmPPcbwNJkuevmpN5P,2QSEvmPPcbwNJkuevmpN5P,2.5913
Feel The Light,Dream Chaos,Feel The Light,2024-06-03,35,https://open.spotify.com/track/3dNBpWFMs0URXltRHcdiw8,3dNBpWFMs0URXltRHcdiw8,2.3113333333333332
God Is A Girl,Ericovich,God Is A Girl,2022-07-04,0,https://open.spotify.com/track/3fSsjh3OqyYf952DQoa5CJ,3fSsjh3OqyYf952DQoa5CJ,2.1655166666666665
You & I,CRÜPO,You & I,2024-05-09,37,https://open.spotify.com/track/3OpDKm2qS44I6LFQS9Gxca,3OpDKm2qS44I6LFQS9Gxca,2.6507833333333335
Heart Dance,Lew Heart,Heart Dance,2024-05-31,32,https://open.spotify.com/track/2bngLgjkrl1ewmoxh0gVUY,2bngLgjkrl1ewmoxh0gVUY,2.9183666666666666
Crazy What Love Can Do,Goodscandal,Crazy What Love Can Do,2024-05-29,33,https://open.spotify.com/track/2Dxi407t6O3UcgOCz0p88R,2Dxi407t6O3UcgOCz0p88R,2.439016666666667
Back To You,Ben Leuman,Back To You,2024-05-24,35,https://open.spotify.com/track/5HufCYoadzHAYtKd5bnIHh,5HufCYoadzHAYtKd5bnIHh,2.3
Believe,BIMONTE,Believe,2024-05-22,39,https://open.spotify.com/track/3hSj8LCHQULmQIkMh2Pct3,3hSj8LCHQULmQIkMh2Pct3,2.0444333333333335
Pace Of Time,Max Martis,Pace Of Time,2024-05-17,34,https://open.spotify.com/track/6McWPrixUAAoF5f2WCfy5E,6McWPrixUAAoF5f2WCfy5E,2.7142833333333334
Unholy,Mandrazo,Unholy,2023-03-31,17,https://open.spotify.com/track/24bpS9N85CjkmiHE2wbeWC,24bpS9N85CjkmiHE2wbeWC,2.9452333333333334
Knight Rider,Alfons,Knight Rider,2022-04-15,0,https://open.spotify.com/track/388Qk5MTCyVQ6eYlX4UF8o,388Qk5MTCyVQ6eYlX4UF8o,2.6258833333333333
Make You Mine,chicago city,Make You Mine,2024-04-26,35,https://open.spotify.com/track/53vEvWGCty93G4IFqntwaB,53vEvWGCty93G4IFqntwaB,2.950083333333333
Tourner Dans Le Vide,Badscandal,Tourner Dans Le Vide,2023-05-10,1,https://open.spotify.com/track/06JH2mOEyuS3TSWvhdPNe9,06JH2mOEyuS3TSWvhdPNe9,2.677416666666667
Other Boys,Capri Everitt,Other Boys,2024-04-17,34,https://open.spotify.com/track/0VGsTItSolhZNK49B5mGco,0VGsTItSolhZNK49B5mGco,2.002
In My Mind,Nito-Onna,In My Mind,2024-04-19,0,https://open.spotify.com/track/4pcDCywd0so3YEkFnapxCY,4pcDCywd0so3YEkFnapxCY,2.5003
Greedy,TEZIS,Greedy,2024-05-10,36,https://open.spotify.com/track/2JTsaElTi9znD8qIaIXwoA,2JTsaElTi9znD8qIaIXwoA,1.954
In My Mind,LexMorris,In My Mind,2023-07-21,0,https://open.spotify.com/track/4MQLQCRPg6SEsQD2LIKjui,4MQLQCRPg6SEsQD2LIKjui,3.0791666666666666
INSOMNIA,5UNDER,INSOMNIA,2023-10-26,30,https://open.spotify.com/track/0sNfWQTdVCUCUpwOANLE7f,0sNfWQTdVCUCUpwOANLE7f,2.4154
Meltdown,PACANI,Meltdown,2024-05-01,0,https://open.spotify.com/track/6qHJ9I3CatmCgPyDUPj17b,6qHJ9I3CatmCgPyDUPj17b,1.89565
Water,Goodscandal,Water,2024-04-29,37,https://open.spotify.com/track/2jmFPpLaqFHwIAGnC2VoJy,2jmFPpLaqFHwIAGnC2VoJy,2.5528333333333335
Running To You,PRIYANX,Running To You,2024-04-26,30,https://open.spotify.com/track/1ScxRU9IdzoVfBcTbcXK9M,1ScxRU9IdzoVfBcTbcXK9M,3.275
Murder,Maria Beyer,Murder,2024-03-01,0,https://open.spotify.com/track/2k73WHDLp5miZABU0p5Vsh,2k73WHDLp5miZABU0p5Vsh,3.1938833333333334
Smooth Talker,MANSA,Smooth Talker,2024-04-24,34,https://open.spotify.com/track/3siVO0J69r4aT1pvLliihw,3siVO0J69r4aT1pvLliihw,3.0114833333333335
Never Coming Back,Yohan Gerber,Never Coming Back,2023-11-22,0,https://open.spotify.com/track/3c4gsWGItDLKjmt2TTfrAo,3c4gsWGItDLKjmt2TTfrAo,2.2836833333333333
I Like It,STICKY KEY,I Like It,2024-04-12,34,https://open.spotify.com/track/3sbumXc8rJWxkuwLYgpmNB,3sbumXc8rJWxkuwLYgpmNB,2.925333333333333
Waiting For Love,Medusa,Waiting For Love,2024-04-10,0,https://open.spotify.com/track/7q4fQcQ6Cg6t7YSjEN985H,7q4fQcQ6Cg6t7YSjEN985H,2.6252333333333335
Addicted To You,Yooniq,Addicted To You,2024-05-02,30,https://open.spotify.com/track/2q8YVcMTQxffFAreMnDbKO,2q8YVcMTQxffFAreMnDbKO,2.368
Tattoo,Medusa,Tattoo,2024-04-03,0,https://open.spotify.com/track/3PZvmAYQXvBT8vgq1FPTe2,3PZvmAYQXvBT8vgq1FPTe2,2.3812
Heartbreaker,Marco Nobel,Heartbreaker,2024-05-02,33,https://open.spotify.com/track/3Ab6itUK4YvMO4xQntAkdz,3Ab6itUK4YvMO4xQntAkdz,2.398433333333333
Whistle,54GODART,Whistle,2024-03-27,36,https://open.spotify.com/track/4OgcRzUp2nzHg5G37mYpxU,4OgcRzUp2nzHg5G37mYpxU,2.5
Diamonds,Twin,Diamonds,2024-03-20,0,https://open.spotify.com/track/3dtJ55Ach87WnkZE6b76Aj,3dtJ55Ach87WnkZE6b76Aj,2.6041666666666665
What It Is,PACANI,What It Is,2024-02-21,0,https://open.spotify.com/track/02ldEwkyBMwWI4C05FLOJ9,02ldEwkyBMwWI4C05FLOJ9,1.9146666666666667
Cruel Summer,PACANI,Cruel Summer,2024-02-09,0,https://open.spotify.com/track/5zXtN3gwP7MKSJVhNqCZw5,5zXtN3gwP7MKSJVhNqCZw5,2.5541666666666667
Desire,LØST SIGNAL,Desire,2024-02-16,0,https://open.spotify.com/track/5S4HHmkFzF0CKWSb74Il6d,5S4HHmkFzF0CKWSb74Il6d,2.5938166666666667
Unstoppable,Twin,Unstoppable,2024-02-14,0,https://open.spotify.com/track/1mpPYC2iqcRW0bR6PQQyK8,1mpPYC2iqcRW0bR6PQQyK8,2.39315
Chemical,PACANI,Chemical,2024-02-07,0,https://open.spotify.com/track/4Ehj6SQPQexxqHVaDwUpU9,4Ehj6SQPQexxqHVaDwUpU9,1.8434666666666666
Maps,LexMorris,Maps,2024-02-02,0,https://open.spotify.com/track/382Pxisn0OCFwSDfdcu7hl,382Pxisn0OCFwSDfdcu7hl,2.36895
Wish You The Best,Mentol,Wish You The Best,2024-01-31,0,https://open.spotify.com/track/6yvESUAgTaY3Ht8POlCKyS,6yvESUAgTaY3Ht8POlCKyS,3.3354
Take Two,SANDICE,Take Two,2024-03-13,33,https://open.spotify.com/track/2pIlvPBnCIvTWZzQEB4qi0,2pIlvPBnCIvTWZzQEB4qi0,2.625
Toxic,Badscandal,Toxic,2023-12-08,0,https://open.spotify.com/track/4vltnXuPOC20fiamVt2k6b,4vltnXuPOC20fiamVt2k6b,2.34965
Strangers,Goodscandal,Strangers,2024-03-06,0,https://open.spotify.com/track/5nwhOWdIRJbKNsElLPDADo,5nwhOWdIRJbKNsElLPDADo,3.0930166666666667
House Of The Rising Sun,Harddope,House Of The Rising Sun,2023-10-20,0,https://open.spotify.com/track/31mgz2xpyiAWCF1lUSpRFd,31mgz2xpyiAWCF1lUSpRFd,2.9444333333333335
Times,MOHA,Times,2023-08-23,0,https://open.spotify.com/track/7HNgJIMInpENnM1s5bkVqb,7HNgJIMInpENnM1s5bkVqb,3.1421
Love Tonight,Yellow Pvnk,Love Tonight,2024-01-26,0,https://open.spotify.com/track/4w2JOoeCKXeeKk8B9RJdXx,4w2JOoeCKXeeKk8B9RJdXx,2.3175166666666667
Prisoner,Badscandal,Prisoner,2023-09-08,0,https://open.spotify.com/track/19jPdSwjman125tEcnV1CW,19jPdSwjman125tEcnV1CW,2.5
I'm Not Sorry,Scity,I'm Not Sorry,2023-10-12,30,https://open.spotify.com/track/24pnXiaLozmBLjI1e21gkV,24pnXiaLozmBLjI1e21gkV,2.65815
Baby Don't Hurt Me,Harddope,Baby Don't Hurt Me,2024-01-05,0,https://open.spotify.com/track/3tyz9UYdWTiOp6ynpWMQ4x,3tyz9UYdWTiOp6ynpWMQ4x,2.2187333333333332
Numb,Nito-Onna,Numb,2023-09-22,0,https://open.spotify.com/track/4E54cBjkdaS8LzuLRBUnb6,4E54cBjkdaS8LzuLRBUnb6,3.525
Collide,Badscandal,Collide,2023-11-03,0,https://open.spotify.com/track/5rtPyuhgDuiTWpIn3Rx1Vf,5rtPyuhgDuiTWpIn3Rx1Vf,2.109366666666667
Flowers,Badscandal,Flowers,2023-04-03,0,https://open.spotify.com/track/0DgBCBIG5IQ04XsKcPaQvt,0DgBCBIG5IQ04XsKcPaQvt,3.0645
7 Rings,Badscandal,7 Rings,2023-09-27,0,https://open.spotify.com/track/6A4Mv4XAe3QPv5hw8dUb1W,6A4Mv4XAe3QPv5hw8dUb1W,2.1714166666666666
I’m Blue,B Martin,I’m Blue,2023-04-10,0,https://open.spotify.com/track/2uj0n4AAusMZ5CUBnyqFD2,2uj0n4AAusMZ5CUBnyqFD2,2.4375
Lonely,Yellow Pvnk,Lonely,2023-07-05,0,https://open.spotify.com/track/009bhAALBbxhouebgFpbvN,009bhAALBbxhouebgFpbvN,2.25215
Falling Down,Yellow Pvnk,Falling Down,2023-06-23,0,https://open.spotify.com/track/52EQUcRiDqxjcj9vTHL38r,52EQUcRiDqxjcj9vTHL38r,2.3142833333333335
Stereo Hearts,EQRIC,Stereo Hearts,2023-01-20,5,https://open.spotify.com/track/2aEAAUhIt2Vii8eynSgcU4,2aEAAUhIt2Vii8eynSgcU4,2.1869
Let Me Love You,EQRIC,Let Me Love You,2021-03-18,5,https://open.spotify.com/track/5Boge0upxODhs491LWtAwl,5Boge0upxODhs491LWtAwl,2.3540833333333335
All Night (BeTheMeister Edit),Vanillaz,All Night (BeTheMeister Edit),2023-07-27,30,https://open.spotify.com/track/58eczM0KR35OQN0WXSEwee,58eczM0KR35OQN0WXSEwee,2.926816666666667
Lily,ISAEV,Lily,2023-02-24,0,https://open.spotify.com/track/4tVhDkvh6N4lrTyNeZHYuz,4tVhDkvh6N4lrTyNeZHYuz,2.5721
Apologize,Besomorph,Apologize,2020-05-08,5,https://open.spotify.com/track/0Uo43DNldd7aNxizhKgowg,0Uo43DNldd7aNxizhKgowg,2.44335
I’m Good,Yohan Gerber,I’m Good,2023-05-19,0,https://open.spotify.com/track/2aZL4EjY5aPKWTO7RKuWiy,2aZL4EjY5aPKWTO7RKuWiy,2.376
Down,Arc North,Down,2020-07-02,1,https://open.spotify.com/track/6nQZG4G0vIrQWaCGbqHCQn,6nQZG4G0vIrQWaCGbqHCQn,2.3916666666666666
Chandelier,Besomage,Chandelier,2023-01-04,0,https://open.spotify.com/track/1Ea8I3MoGx36FfAmrjzo1r,1Ea8I3MoGx36FfAmrjzo1r,2.29565
